name;address;country;cp;ville;phone;description
PHARMACIE F;8 R DU CHEFDELAVILLE;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE  TRAN;52 R DES CINQ DIAMANTS;FRANCE;75013;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE OLYMPIADES-MASSENA;22 R DU DISQUE;FRANCE;75013;PARIS;01 45 84 20 09;Pharmacie d'Officine
PHARMACIE DU VILLAGE DES PEUPLIERS;PL DU DR JEAN DELAY;FRANCE;75013;PARIS;01 45 88 38 57;Pharmacie d'Officine
PHARMACIE NAHMANI;5 SQ DUNOIS;FRANCE;75013;PARIS;01 45 85 32 00;Pharmacie d'Officine
SELARL PHARMACIE DES PEUPLIERS;164 R DE TOLBIAC;FRANCE;75013;PARIS;01 45 89 26 42;Pharmacie d'Officine
PHARMACIE LEFEBVRE;3 R FERNAND WIDAL;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE LEGRAS - WEINER;23 R DE LA GLACIERE;FRANCE;75013;PARIS;01 43 31 89 48;Pharmacie d'Officine
PHARMACIE DU THEATRE;69 R DE LA GLACIERE;FRANCE;75013;PARIS;01 45 80 46 05;Pharmacie d'Officine
SELARL OR'EL;27 AV DES GOBELINS;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE THIAUCOURT;57 AV DES GOBELINS;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE LAQUINTINIE;119 BD DE L HOPITAL;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE FUKS-TEBEKA;137 BD DE L HOPITAL;FRANCE;75013;PARIS;;Pharmacie d'Officine
SELAS PHARMACIE BANDAK;5 AV D ITALIE;FRANCE;75013;PARIS;01 45 82 86 60;Pharmacie d'Officine
SELARL PHARMACIE DU CENTRE COMMERCIAL;30 AV D ITALIE;FRANCE;75013;PARIS;01 45 80 02 08;Pharmacie d'Officine
SELARL PHARMACIE TOLBIAC;61 AV D ITALIE;FRANCE;75013;PARIS;01 44 24 19 72;Pharmacie d'Officine
PHARMACIE THACH;76 AV D ITALIE;FRANCE;75013;PARIS;01 45 80 95 34;Pharmacie d'Officine
PHARMACIE LE BOEUF;110 AV D ITALIE;FRANCE;75013;PARIS;01 45 80 26 66;Pharmacie d'Officine
SELARL PHARMACIE AUBIJOUX;160 AV D ITALIE;FRANCE;75013;PARIS;01 45 88 37 65;Pharmacie d'Officine
SELARL PHARMAICE TAN MENNETEAU;103 AV D Italie;FRANCE;75013;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE VAPPOU;117 AV D IVRY;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE DU JAVELOT;24 R DU JAVELOT;FRANCE;75013;PARIS;01 45 83 25 68;Pharmacie d'Officine
SELARL PHARMACIE JEANNE D'ARC;58 R JEANNE D ARC;FRANCE;75013;PARIS;01 45 83 78 47;Pharmacie d'Officine
PHARMACIE KELLERMANN;63 BD KELLERMANN;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE  TRADITIONNELLE  MASSENA;21 BD MASSENA;FRANCE;75013;PARIS;01 45 83 95 96;Pharmacie d'Officine
PHARMACIE VONG;13 PL DE VENETIE;FRANCE;75013;PARIS;01 44 06 72 72;Pharmacie d'Officine
SELARL PHARMACIE NATIONALE;120 R NATIONALE;FRANCE;75013;PARIS;01 45 83 38 22;Pharmacie d'Officine
PHARMACIE MATHIAU - LAM;3 R JEANNE D ARC;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE GILLES-QUERSIN;34 AV DE LA PORTE DE CHOISY;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE ARMAND;50 AV DE LA PORTE D IVRY;FRANCE;75013;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE DE LA PLACE D'ITALIE;1 AV DE LA SOEUR ROSALIE;FRANCE;75013;PARIS;01 43 31 23 14;Pharmacie d'Officine
SELARL PHARMACIE CENTRALE SEINE;43 R DE TOLBIAC;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE DE LA BIBLIOTHEQUE;19 R OLIVIER MESSIAEN;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE BIODAILY;53 R DE TOLBIAC;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE GIGA PHARM;75 R DE TOLBIAC - 85 RUE DU CHAT;FRANCE;75013;PARIS;;Pharmacie d'Officine
PHARMACIE LOR KEUK;200 R TOLBIAC;FRANCE;75013;PARIS;01 45 89 72 06;Pharmacie d'Officine
PHARMACIE CENREAUD;229 R DE TOLBIAC;FRANCE;75013;PARIS;01 45 89 74 56;Pharmacie d'Officine
SELARL PHARMACIE VINCENT AURIOL;203 BD VINCENT AURIOL;FRANCE;75013;PARIS;01 42 16 95 95;Pharmacie d'Officine
PHARMACIE BENHAMOU-TEMSTET;115 R DE L OUEST;FRANCE;75014;PARIS;01 45 42 89 08;Pharmacie d'Officine
PHARMACIE CHOUVIN-TEREFEWORK;65 R D ALESIA;FRANCE;75014;PARIS;01 43 22 93 61;Pharmacie d'Officine
SELARL ALLORY;105 R D ALESIA;FRANCE;75014;PARIS;01 45 42 67 50;Pharmacie d'Officine
SELAS PHARMACIE CENTRALE D'ALESIA;137 R D ALESIA;FRANCE;75014;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE DIDOT-ALESIA;169 R D ALESIA;FRANCE;75014;PARIS;01 45 42 34 93;Pharmacie d'Officine
PHARMACIE ALESIA PLAISANCE;172 R D ALESIA;FRANCE;75014;PARIS;01 45 43 19 24;Pharmacie d'Officine
PHARMACIE PLAISANCE;203 R D ALESIA;FRANCE;75014;PARIS;01 45 43 15 54;Pharmacie d'Officine
PHARMACIE  OSSART-ESCOFFIER;70 R AMIRAL MOUCHEZ;FRANCE;75014;PARIS;;Pharmacie d'Officine
SELARL GRANDE PHARMACIE DES PLANTES;24 R DES PLANTES;FRANCE;75014;PARIS;01 45 43 03 38;Pharmacie d'Officine
PHARMACIE HAUVESPRE;27 R BREZIN;FRANCE;75014;PARIS;;Pharmacie d'Officine
SELARL MALBE;8 BD BRUNE;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE DU MARCHE;38 BD BRUNE;FRANCE;75014;PARIS;01 45 39 93 67;Pharmacie d'Officine
GRANDE PHARMACIE DIDOT;64 BD BRUNE;FRANCE;75014;PARIS;01 45 39 57 56;Pharmacie d'Officine
SELAS PHARMACIE SAADA;128 BD BRUNE;FRANCE;75014;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE KHUN;24 PL DE CATALOGNE;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE DINTON;11 R DAGUERRE;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE PARISSE-PASTRE ANNIE;33 R DAGUERRE;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE EDGAR QUINET;43 R DELAMBRE;FRANCE;75014;PARIS;01 43 20 70 12;Pharmacie d'Officine
PHARMACIE PLACE DENFERT ROCHEREAU;97 AV DENFERT ROCHEREAU;FRANCE;75014;PARIS;01 43 54 29 71;Pharmacie d'Officine
ROCHELLE-SCELLIER SELARL;39 R DIDOT;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE VILLAGE DIDOT;66 R DIDOT;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE MALLEBAY;95 R DIDOT;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE DE LA POSTE;4 R ERNEST CRESSON;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE PATSCHKOWSKI;25 R FRIANT;FRANCE;75014;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE DU LION;7 AV DU GENERAL LECLERC;FRANCE;75014;PARIS;01 43 21 31 66;Pharmacie d'Officine
PHARMACIE CHARDAIRE;29 AV DU GENERAL LECLERC;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE TANG;79 AV DU GENERAL LECLERC;FRANCE;75014;PARIS;01 43 27 03 39;Pharmacie d'Officine
PHARMACIE BETTAN-COHEN;57 R DE L OUEST;FRANCE;75014;PARIS;01 43 35 35 95;Pharmacie d'Officine
SELAS PHARMACIE MRIBAH;24 AV JEAN MOULIN;FRANCE;75014;PARIS;01 45 42 03 37;Pharmacie d'Officine
PHARMACIE SERGENT;109 BD JOURDAN;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE RAMADAN;43 AV DU MAINE;FRANCE;75014;PARIS;01 43 20 95 09;Pharmacie d'Officine
SELARL PHARMACIE GAITE MONTPARNASSE;69 AV DU MAINE;FRANCE;75014;PARIS;01 43 20 86 76;Pharmacie d'Officine
PHARMACIE ZERWAS-WOLF;119 AV DU MAINE;FRANCE;75014;PARIS;01 43 22 30 08;Pharmacie d'Officine
PHARMACIE AZOULAY;178 AV DU MAINE;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE HOMEOPATHIQUE DU MAINE;193 AV DU MAINE;FRANCE;75014;PARIS;01 45 39 72 72;Pharmacie d'Officine
PHARMACIE AADRI;11 R MARGUERIN;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE DU COIN DE LA RUE;1 R MONTBRUN;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE DES SCIENCES ET DES ARTS;106 BD DU MONTPARNASSE;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE MONTPARNASSE;1 R D ODESSA;FRANCE;75014;PARIS;01 43 20 70 22;Pharmacie d'Officine
SELAS PHARMACIE DU GRAND PARIS;122 AV DU GENERAL LECLERC;FRANCE;75014;PARIS;01 45 39 74 03;Pharmacie d'Officine
SELAS PHARMACIE JEAN MOULIN;3 PL DE LA PORTE DE CHATILLON;FRANCE;75014;PARIS;01 45 39 68 74;Pharmacie d'Officine
PHARMACIE DU DOME;206 BD RASPAIL;FRANCE;75014;PARIS;01 43 20 64 73;Pharmacie d'Officine
PHARMACIE TRAN;282 BD RASPAIL;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE TEMSTET-OUIZMAN;45 R RAYMOND LOSSERAND;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE PERNETY;89 R RAYMOND LOSSERAND;FRANCE;75014;PARIS;01 45 42 62 50;Pharmacie d'Officine
SELARL PHARMACIE DE LA PAIX;156 R RAYMOND LOSSERAND;FRANCE;75014;PARIS;01 45 43 65 22;Pharmacie d'Officine
PHARMACIE RENOIR;203 R RAYMOND LOSSERAND;FRANCE;75014;PARIS;;Pharmacie d'Officine
SELAS PHARMACIE COTY-ISSOIRE;15 AV RENE COTY;FRANCE;75014;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE SARRETTE;3 R SARRETTE;FRANCE;75014;PARIS;01 43 27 17 57;Pharmacie d'Officine
PHARMACIE MAMAN;134 BD BRUNE;FRANCE;75014;PARIS;01 45 42 27 75;Pharmacie d'Officine
PHARMACIE DUCLERCQ;40 AV RENE COTY;FRANCE;75014;PARIS;;Pharmacie d'Officine
PHARMACIE JACQUEMINET;2 PL ADOLPHE CHERIOUX;FRANCE;75015;PARIS;01 48 28 42 60;Pharmacie d'Officine
GRANDE PHARMACIE DE L'ARRIVEE;6 R DE L ARRIVEE;FRANCE;75015;PARIS;01 45 48 61 20;Pharmacie d'Officine
PHARMACIE BAPTISTE;3 PL BALARD;FRANCE;75015;PARIS;;Pharmacie d'Officine
PHARMACIE ABIHSSIRA;47 R BALARD;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE SVE;61 R BRANCION;FRANCE;75015;PARIS;01 45 32 42 62;Pharmacie d'Officine
SELARL PHARMACIE DE BRETEUIL;6 PL DE BRETEUIL;FRANCE;75015;PARIS;01 47 34 14 85;Pharmacie d'Officine
PHARMACIE  GOIOT;6 PL DE CAMBRONNE;FRANCE;75015;PARIS;;Pharmacie d'Officine
PHARMACIE DANAN;119 R CAMBRONNE;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE CHARLES MICHELS;9 PL CHARLES MICHELS;FRANCE;75015;PARIS;01 45 78 01 51;Pharmacie d'Officine
PHARMACIE SOLANAS-PELTIER;36 R DU COLONEL PIERRE AVIA;FRANCE;75015;PARIS;01 45 54 30 64;Pharmacie d'Officine
SELAS PHARMACIE CENTRALE;52 R DU COMMERCE;FRANCE;75015;PARIS;01 45 79 75 01;Pharmacie d'Officine
SELARL GRANDE PHARMACIE DU COMMERCE;89 R DU COMMERCE;FRANCE;75015;PARIS;01 48 28 43 50;Pharmacie d'Officine
SELARL PHARMACIE CONVENTION SAINT;55 R DE LA CONVENTION;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELARL PHIE DU NOUVEAU BOUCICAUT;95 R DE LA CONVENTION;FRANCE;75015;PARIS;01 45 54 29 19;Pharmacie d'Officine
PHARMACIE PHAN;131 R DE LA CONVENTION;FRANCE;75015;PARIS;01 48 42 53 80;Pharmacie d'Officine
SELARL PHARMACIE BLOMET-CONVENTION;182 R DE LA CONVENTION;FRANCE;75015;PARIS;;Pharmacie d'Officine
PHARMACIE DU MARCHE CONVENTION;211 R DE LA CONVENTION;FRANCE;75015;PARIS;01 48 28 67 92;Pharmacie d'Officine
SELARL GRANDE PHARMACIE CONVENTION;242 R DE LA CONVENTION;FRANCE;75015;PARIS;01 48 28 96 98;Pharmacie d'Officine
PHARMACIE GAYDAN - LE BERRE;60 R DE LA CROIX NIVERT;FRANCE;75015;PARIS;01 48 28 31 14;Pharmacie d'Officine
PHARMACIE CATANASE;240 R DE LA CROIX NIVERT;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE VILLA CROIX NIVERT;14 VLA CROIX NIVERT;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELAS DESNOUETTES;1 R DESNOUETTES;FRANCE;75015;PARIS;01 48 28 31 28;Pharmacie d'Officine
PHARMACIE CHAPELIER - CATALA;60 R DUTOT;FRANCE;75015;PARIS;01 47 34 99 77;Pharmacie d'Officine
PHARMACIE DE LA RIVE GAUCHE;4 AV EMILE ZOLA;FRANCE;75015;PARIS;01 45 78 01 45;Pharmacie d'Officine
PHARMACIE DARMON;134 AV EMILE ZOLA;FRANCE;75015;PARIS;01 45 79 30 70;Pharmacie d'Officine
PHARMACIE GABIRAULT;36 R DES ENTREPRENEURS;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELARL TIARE PHARMA;76 R DES ENTREPRENEURS;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELAS PHARMACIE SEVRES LECOURBE;1 R ERNEST RENAN;FRANCE;75015;PARIS;;Pharmacie d'Officine
PHARMACIE SOLAL - BOUKRIS;6 PL FALGUIERE;FRANCE;75015;PARIS;01 45 32 47 57;Pharmacie d'Officine
PHARMACIE FELIX FAURE;19 AV FELIX FAURE;FRANCE;75015;PARIS;01 45 57 95 35;Pharmacie d'Officine
PHARMACIE DU MIDI;38 AV FELIX FAURE;FRANCE;75015;PARIS;01 45 54 15 48;Pharmacie d'Officine
PHARMACIE BOUCICAUT;45 AV FELIX FAURE;FRANCE;75015;PARIS;01 45 58 45 89;Pharmacie d'Officine
SELAS LOURMEL;105 AV FELIX FAURE;FRANCE;75015;PARIS;;Pharmacie d'Officine
PHARMACIE KRIEF;9 PL DU GENERAL BEURET;FRANCE;75015;PARIS;01 48 28 56 11;Pharmacie d'Officine
PHARMACIE DURAND - LEGRAND DURAND;6 BD DE GRENELLE;FRANCE;75015;PARIS;01 45 77 33 30;Pharmacie d'Officine
SELAS PHARMACIE LEON;39 BD DE GRENELLE;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELARL GRENELLE-TOUR EIFFEL;63 BD DE GRENELLE;FRANCE;75015;PARIS;01 45 79 18 51;Pharmacie d'Officine
SELARL PHARMACIE 77 PICQUET-GRENELLE;77 BD DE GRENELLE;FRANCE;75015;PARIS;01 47 34 11 45;Pharmacie d'Officine
SELAS PHARMACIE INTERNATIONALE DU;13 R DU COMMERCE;FRANCE;75015;PARIS;;Pharmacie d'Officine
PHARMACIE  FREVA;57 AV DE LA MOTTE PICQUET;FRANCE;75015;PARIS;01 47 34 62 04;Pharmacie d'Officine
SELARL PHARMACIE DE LA QUINTINIE;44 R DE LA QUINTINIE;FRANCE;75015;PARIS;01 42 50 90 98;Pharmacie d'Officine
PHARMACIE SITRUK;5 R LECOURBE;FRANCE;75015;PARIS;01 43 06 51 32;Pharmacie d'Officine
SELAS PHARMACIE ACTIPHARMA;60 R LECOURBE;FRANCE;75015;PARIS;;Pharmacie d'Officine
PHARMACIE LECOURBE CAMBRONNE;112 R LECOURBE;FRANCE;75015;PARIS;01 47 34 05 52;Pharmacie d'Officine
PHARMACIE AIME;188 R LECOURBE;FRANCE;75015;PARIS;01 45 32 95 42;Pharmacie d'Officine
PHARMACIE BARUC-AVRAM;276 R LECOURBE;FRANCE;75015;PARIS;01 45 57 62 80;Pharmacie d'Officine
SELARL PHARMACIE DU GRAND PAVOIS;360 R LECOURBE;FRANCE;75015;PARIS;01 45 54 79 83;Pharmacie d'Officine
PHARMACIE GAUMERAIS;59 BD LEFEBVRE;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELAS PHIE DE LA PORTE DE BRANCION;94 BD LEFEBVRE;FRANCE;75015;PARIS;01 45 33 86 71;Pharmacie d'Officine
SELAS PHARMACIE HALWANI;19 R DE LOURMEL;FRANCE;75015;PARIS;01 45 78 86 18;Pharmacie d'Officine
SELARL PHIE HOMEOPATH. CTRLE R.GAUCHE;37 AV DE LOWENDAL;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE NECKER;38 BD DU MONTPARNASSE;FRANCE;75015;PARIS;01 42 22 31 15;Pharmacie d'Officine
PHARMACIE GABRIEL;85 R DES MORILLONS;FRANCE;75015;PARIS;;Pharmacie d'Officine
SARL PHARMACIE BARBELET;40 BD PASTEUR;FRANCE;75015;PARIS;01 43 20 97 89;Pharmacie d'Officine
SELARL PHARMACIE NECKER-PASTEUR;47 BD PASTEUR;FRANCE;75015;PARIS;01 47 83 69 27;Pharmacie d'Officine
PHARMACIE MURCIANO-DERHY;59 BD PASTEUR;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE D'ALLERAY;48 R PAUL BARRUEL;FRANCE;75015;PARIS;01 48 28 58 10;Pharmacie d'Officine
SELARL PHARMACIE CENTRALE MIRABEAU;7 RPT MIRABEAU;FRANCE;75015;PARIS;;Pharmacie d'Officine
PHARMACIE LE MIRE;10 PL RAOUL DAUTRY;FRANCE;75015;PARIS;01 43 21 42 42;Pharmacie d'Officine
SELAS GRANDE PHARMACIE DU 15ÈME;119 R SAINT CHARLES;FRANCE;75015;PARIS;01 45 77 88 46;Pharmacie d'Officine
PHARMACIE SAINT CHARLES;122 R SAINT CHARLES;FRANCE;75015;PARIS;01 45 77 54 62;Pharmacie d'Officine
PHARMACIE LIVET;82 AV DE SUFFREN;FRANCE;75015;PARIS;01 45 67 16 66;Pharmacie d'Officine
PHARMACIE MICHON-CROCHU;9 R DU THEATRE;FRANCE;75015;PARIS;01 45 79 15 43;Pharmacie d'Officine
SARL PHARMACIE DU THEATRE ANPKL;42 R DU THEATRE;FRANCE;75015;PARIS;01 45 77 15 65;Pharmacie d'Officine
PHARMACIE JOUSSAIN;15 R VALENTIN HAUY;FRANCE;75015;PARIS;;Pharmacie d'Officine
PHARMACIE BUFFON;185 R DE VAUGIRARD;FRANCE;75015;PARIS;01 47 34 35 66;Pharmacie d'Officine
PHARMACIE RYZIGER;198 R DE VAUGIRARD;FRANCE;75015;PARIS;;Pharmacie d'Officine
PHARMACIE FIDANZA;245 R DE VAUGIRARD;FRANCE;75015;PARIS;;Pharmacie d'Officine
SNC PHARMACIE CASEJUANE;256 R DE VAUGIRARD;FRANCE;75015;PARIS;01 45 32 90 90;Pharmacie d'Officine
SELAS PHARMACIE 315;315 R DE VAUGIRARD;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE SITBON;347 R DE VAUGIRARD;FRANCE;75015;PARIS;01 48 28 46 57;Pharmacie d'Officine
PHARMACIE SCHAFLER;373 R DE VAUGIRARD;FRANCE;75015;PARIS;01 45 32 89 03;Pharmacie d'Officine
PHARMACIE DE LA PORTE DE VERSAILLES;395 R DE VAUGIRARD;FRANCE;75015;PARIS;;Pharmacie d'Officine
PHARMACIE SVOBODA;47 BD VICTOR;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELAS PHARMACIE VOUILLE CONVENTION;3 R DE VOUILLE;FRANCE;75015;PARIS;01 48 28 21 10;Pharmacie d'Officine
PHARMACIE KUNSTLER - BENKHELIFA;22 R DE VOUILLE;FRANCE;75015;PARIS;01 45 33 99 63;Pharmacie d'Officine
SELARL PHARMACIE CAMBRONNE;19 R DE LA CROIX NIVERT;FRANCE;75015;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE COHEN A;54 R OLIVIER DE SERRES;FRANCE;75015;PARIS;01 48 28 50 82;Pharmacie d'Officine
PHARMACIE LANA;50 AV SEGUR;FRANCE;75015;PARIS;01 43 06 04 94;Pharmacie d'Officine
SELAS PHARMACIE DE LA CROIX BLEUE;43 R D AUTEUIL;FRANCE;75016;PARIS;01 42 88 07 96;Pharmacie d'Officine
PHARMACIE DE LA PORTE D'AUTEUIL;52 R D AUTEUIL;FRANCE;75016;PARIS;01 42 88 27 58;Pharmacie d'Officine
PHARMACIE DU QUARTIER D'AUTEUIL;5 R BASTIEN LEPAGE;FRANCE;75016;PARIS;;Pharmacie d'Officine
GRANDE PHARMACIE JOUVENET;49 R CHARDON LAGACHE;FRANCE;75016;PARIS;01 42 88 37 61;Pharmacie d'Officine
PHARMACIE LAHYANI;13 R CHERNOVIZ;FRANCE;75016;PARIS;01 40 50 65 72;Pharmacie d'Officine
PHARMACIE DU DOCTEUR BLANCHE;38 R DU DOCTEUR BLANCHE;FRANCE;75016;PARIS;;Pharmacie d'Officine
SELURL PHARMACIE CHOPIN;1 R DUBAN;FRANCE;75016;PARIS;;Pharmacie d'Officine
PHARMACIE  EXELMANS;77 BD EXELMANS;FRANCE;75016;PARIS;01 46 51 23 92;Pharmacie d'Officine
SELARL PHARMACIE LA FONTAINE;4 R J DE LA FONTAINE;FRANCE;75016;PARIS;01 42 88 79 51;Pharmacie d'Officine
SNC FONTAINE PHARMA;35 R J DE LA FONTAINE;FRANCE;75016;PARIS;01 45 27 01 62;Pharmacie d'Officine
PHARMACIE MELLIAN-PROFUMO;122 R J DE LA FONTAINE;FRANCE;75016;PARIS;01 42 88 04 86;Pharmacie d'Officine
SELAS PHARMACIE MOZART;14 AV MOZART;FRANCE;75016;PARIS;01 45 27 38 17;Pharmacie d'Officine
SELARL PHARMACIE BAILLY;48 AV MOZART;FRANCE;75016;PARIS;;Pharmacie d'Officine
PHARMACIE ALTOUNIAN-DAMBREVILLE;101 AV MOZART;FRANCE;75016;PARIS;;Pharmacie d'Officine
SELARL PHARMACIE PONSARD;4 CHS DE LA MUETTE;FRANCE;75016;PARIS;01 42 88 18 30;Pharmacie d'Officine
PHARMACIE SARFATI;11 CHS DE LA MUETTE;FRANCE;75016;PARIS;01 42 88 21 69;Pharmacie d'Officine
SELARL PHARMACIE LEVY TEBOUL;92 BD MURAT;FRANCE;75016;PARIS;;Pharmacie d'Officine
SELARL PHIE DE LA PORTE DE ST CLOUD;122 BD MURAT;FRANCE;75016;PARIS;;Pharmacie d'Officine
PHARMACIE DU MARCHE DE PASSY;2 PL DE PASSY;FRANCE;75016;PARIS;;Pharmacie d'Officine
SNC  SALERNO;8 R DE PASSY;FRANCE;75016;PARIS;01 42 88 22 32;Pharmacie d'Officine
SELARL PHARMACIE BOULAINVILLIERS;48 R DES BOULAINVILLIERS;FRANCE;75016;PARIS;;Pharmacie d'Officine
PHARMACIE DE COURVAL;4 R POUSSIN;FRANCE;75016;PARIS;01 42 88 07 71;Pharmacie d'Officine
SELARL PHARMACIE DU RANELAGH;85 R DU RANELAGH;FRANCE;75016;PARIS;01 42 88 13 89;Pharmacie d'Officine
SELARL PHARMACIE REMUSAT;14 R DE REMUSAT;FRANCE;75016;PARIS;01 45 25 18 50;Pharmacie d'Officine
PHARMACIE THEOPHILE GAUTIER;2 AV THEOPHILE GAUTIER;FRANCE;75016;PARIS;;Pharmacie d'Officine
SELURL PHARMACIE VERSAILLES MIRABEAU;38 AV DE VERSAILLES;FRANCE;75016;PARIS;;Pharmacie d'Officine
PHARMACIE DU GARIGLIANO;167 AV DE VERSAILLES;FRANCE;75016;PARIS;01 42 88 33 37;Pharmacie d'Officine
PHARMACIE JEANNE;182 AV DE VERSAILLES;FRANCE;75016;PARIS;01 42 88 48 18;Pharmacie d'Officine
PHARMACIE TOUZOT - FEDIDA;197 AV DE VERSAILLES;FRANCE;75016;PARIS;01 46 51 64 08;Pharmacie d'Officine
PHARMACIE LELLOUCHE-MARTINIE;65 R DES CEVENNES;FRANCE;75015;PARIS;;Pharmacie d'Officine
PHARMACIE BUGEAUD;18 AV BUGEAUD;FRANCE;75116;PARIS;;Pharmacie d'Officine
PHARMACIE DALIBARD;16 R DUFRENOY;FRANCE;75116;PARIS;01 45 04 69 87;Pharmacie d'Officine
GRANDE PHARMACIE DURET;29 R DURET;FRANCE;75116;PARIS;01 45 00 10 20;Pharmacie d'Officine
PHARMACIE ZANA;63 R LA FAISANDERIE;FRANCE;75116;PARIS;;Pharmacie d'Officine
PHARMACIE DAHAN ROGER;37 R DE GALILEE;FRANCE;75116;PARIS;;Pharmacie d'Officine
PHARMACIE GOLDES;18 R GEORGES BIZET;FRANCE;75016;PARIS;01 47 20 03 81;Pharmacie d'Officine
PHARMACIE BOUJENAH-AIDAN;63 AV DE LA GRANDE ARMEE;FRANCE;75016;PARIS;01 45 00 56 34;Pharmacie d'Officine
PHARMACIE TAÏEB;36 R de la Pompe;FRANCE;75016;PARIS;;Pharmacie d'Officine
PHARMACIE BOISSIERE;43 AV KLEBER;FRANCE;75116;PARIS;01 47 27 83 68;Pharmacie d'Officine
PHARMACIE A. DUBLY;72 AV KLEBER;FRANCE;75016;PARIS;01 47 27 97 51;Pharmacie d'Officine
PHARMACIE NICOLAI;91 AV KLEBER;FRANCE;75016;PARIS;01 47 27 95 09;Pharmacie d'Officine
PHARMACIE DU TROCADERO;106 AV KLEBER;FRANCE;75116;PARIS;;Pharmacie d'Officine
SELAS PHARMACIE ETOILE-IENA;37 R LA PEROUSE;FRANCE;75116;PARIS;01 45 00 60 66;Pharmacie d'Officine
PHARMACIE BLAZIOT;33 R LAURISTON;FRANCE;75116;PARIS;01 47 27 14 86;Pharmacie d'Officine
PHARMACIE LENGRONNE;99 R LAURISTON;FRANCE;75116;PARIS;01 47 27 80 94;Pharmacie d'Officine
PHARMACIE DE LUBECK;31 R DE LUBECK;FRANCE;75116;PARIS;01 47 27 97 14;Pharmacie d'Officine
SELARL  PHARMACIE MALAKOFF;138 AV MALAKOFF;FRANCE;75116;PARIS;01 40 67 19 28;Pharmacie d'Officine
SELARL PHARMACIE CHRISTOPHE MIGNON;7 AV MARCEAU;FRANCE;75016;PARIS;01 47 20 83 52;Pharmacie d'Officine
SELARL PHARMACIE NOUVELLE ANGLO;37 AV MARCEAU;FRANCE;75116;PARIS;01 47 20 57 37;Pharmacie d'Officine
SELASU PHARMACIE CENTRALE MARCEAU;55 AV MARCEAU;FRANCE;75116;PARIS;;Pharmacie d'Officine
PHARMACIE ASSOULY;5 PL DE MEXICO;FRANCE;75116;PARIS;01 47 04 35 09;Pharmacie d'Officine
PHARMACIE PLACE DE MEXICO;91 R DE LONGCHAMP;FRANCE;75116;PARIS;;Pharmacie d'Officine
